time_yr,target,projectile,Mt_Mearth,Mp_Mearth,Rt_km,Rp_km,vimp/vesc,vimp_km/s,b,m_frag_Mearth,Regime
159853.452,E24,P350,0.22397599880340724,0.0025,4739.447,1059.189,1.9178,10.708,0.449944633752348,0.0,Merge
275476.846,E57,P387,0.027500000000000004,0.0025000000000000022,2355.617,1059.189,1.257,3.3286,0.39506242659337626,0.0,Merge
279009.016,E30,FRAG1010,0.23269622025828066,0.005601795456171382,4800.173,1386.020,1.1478,6.3646,0.8265413308592601,0.0,Hit+Run
352107.129,E5,P68,0.14999999999999997,0.0025,4146.588,1059.189,1.4621,7.0701,0.5273066474354614,0.0,Merge
449930.335,E10,P38,0.28601223840143714,0.002499999999999968,5141.881,1059.189,1.7836,10.869,0.40166081125273884,0.0,Merge
564813.247,E30,E21,0.23269622025828066,0.027500000000000004,4800.173,2355.617,1.0063,5.4213,0.7910858237363341,0.0,Graze+Merge
602247.52,E10,P89,0.2885122384014371,0.0025,5156.819,1059.189,2.4344,14.881,0.35938397837597874,0.0,Merge
603039.346,E24,FRAG1008,0.22647599880340724,0.007593738434601459,4757.015,1533.954,1.6833,9.1734,0.720020982395095,0.0,Merge
639771.152,E42,E22,0.21176129990020895,0.02749999999999999,4651.675,2355.617,1.0186,5.3176,0.7650016667263071,0.0,Graze+Merge
741888.511,E10,P145,0.2910122384014371,0.0025,5171.671,1059.189,1.7896,10.973,0.47974524119613654,0.0,Merge
876948.879,E10,P116,0.2935122384014371,0.0025,5186.438,1059.189,1.1081,6.8155,0.6764527973913512,0.0,Merge
970771.702,E23,P160,0.03250000000000001,0.0025000000000000022,2490.510,1059.189,2.8836,8.0896,0.6582518338447212,0.0,Merge
974565.01,E35,P631,0.05750000000000001,0.0025,3012.195,1059.189,1.0913,3.7428,0.8609579940721733,0.0,Hit+Run
1017322.25,E30,P303,0.26019622025828065,0.0025,4982.272,1059.189,1.0495,6.1829,0.4748506784413231,0.0,Merge
1207674.397,E10,P174,0.2960122384014371,0.0025,5201.122,1059.189,2.5992,16.035,0.8867221984441057,0.0,Hit+Run
1270412.591,E30,P868,0.26269622025828065,0.0025,4998.178,1059.189,1.8573,10.979,0.47874637676438603,0.0,Merge
1291267.401,E19,P372,0.037500000000000006,0.0025,2612.187,1059.189,2.6778,7.8967,0.7134928316860993,0.0,Hit+Run
1348614.469,E10,P191,0.2960122384014371,0.0025000000000000022,5201.122,1059.189,1.275,7.8659,0.8926209406992854,0.0,Hit+Run
1357829.741,E42,E74,0.23926129990020895,0.027500000000000004,4844.898,2355.617,1.0314,5.6087,0.7640934037904505,0.0,Graze+Merge
1398305.556,E0,P162,0.2469997621968594,0.0025,4896.578,1059.189,1.4093,8.1494,0.9855199426179647,0.0,Hit+Run
1474145.97,E0,P162,0.2469997621968594,0.0025,4896.578,1059.189,0.9971,5.7658,0.8514260887421073,0.0,Perfect
1677483.181,E48,P486,0.025,0.0025,2281.955,1059.189,1.2369,3.1703,0.9361688923085152,0.0,Hit+Run
2031041.807,E10,P489,0.2960122384014371,0.0025,5201.122,1059.189,1.6512,10.186,0.6780230358383161,0.0,Merge
2062185.046,E10,P199,0.2985122384014371,0.0025,5215.723,1059.189,1.3737,8.5003,0.6352049209150104,0.0,Merge
2089461.497,E19,FRAG1003,0.037500000000000006,0.007129935939327989,2612.187,1502.066,1.552,4.5668,0.48805654107355123,0.0,Merge
2172968.354,E0,P53,0.2494997621968594,0.002500000000000014,4913.043,1059.189,1.4493,8.4109,0.9412733623844787,0.0,Hit+Run
2197197.02,E5,P339,0.15249999999999997,0.0025,4169.498,1059.189,3.822,18.591,0.9231017399862981,0.0,Hit+Run
2244338.039,E24,P280,0.2340697372380087,0.0024999999999999905,4809.599,1059.189,1.4183,8.0450,0.8209147573068073,0.0,Hit+Run
2330714.386,E51,P376,0.12073870009979115,0.0025,3857.234,1059.189,1.5817,7.0750,0.2535700864062604,0.0,Merge
2494275.383,URANUS,K771,15.909423909423909,0.035,19628.11,2552.798,1.0013,23.984,0.8822554158104342,0.0,Merge
2534726.593,URANUS,K986,15.944423909423909,0.035,19642.50,2552.798,1.0002,23.976,0.709669252866185,0.0,Merge
2538496.38,E24,E26,0.2340697372380087,0.0625,4809.599,3097.090,1.2533,6.8576,0.9597678093942087,0.0,Hit+Run
2549347.302,E24,E26,0.2340697372380087,0.0625,4809.599,3097.090,1.0957,5.9953,0.7233235531440318,0.0,Hit+Run
2591283.932,E30,P147,0.26519622025828066,0.0025,5013.984,1059.189,1.0448,6.1973,0.9538102806000894,0.0,Hit+Run
2600322.701,E5,P29,0.15249999999999997,0.0024999999999999905,4169.498,1059.189,3.2186,15.656,0.9147287542659666,0.0,Hit+Run
2637058.166,E19,E72,0.04462993593932799,0.03250000000000001,2768.232,2490.510,4.9166,16.822,0.9284219197179578,0.0,Hit+Run
2938546.676,E10,P252,0.3010122384014371,0.0025,5230.243,1059.189,1.0731,6.6600,0.4662737182444456,0.0,Merge
2942221.459,E10,P324,0.3035122384014371,0.0025,5244.683,1059.189,2.6095,16.243,0.7251519426453066,0.0,Merge
2979517.322,E30,E37,0.26519622025828066,0.065,5013.984,3137.846,0.999,5.6804,0.5063909636581975,0.0,Perfect
3003132.396,E35,P631,0.05750000000000001,0.0025,3012.195,1059.189,2.3766,8.1511,0.4715034198008044,0.009444808524808524,Merge
3141977.827,E10,E0,0.3060122384014371,0.2494997621968594,5259.043,4913.043,1.0702,7.0658,0.9371275481331515,0.0,Hit+Run
3185105.969,E72,P241,0.03250000000000001,0.0025,2490.510,1059.189,4.1658,11.686,0.9867463004894651,0.0,Hit+Run
3243924.093,E0,E5,0.2494997621968594,0.15249999999999997,4913.043,4169.498,1.5582,9.2616,0.2621900483033824,0.08286401598401598,Fragment
3309282.207,E0,FRAG0014,0.31913729133438856,0.005918747918747919,5333.181,1411.682,1.0139,6.2884,0.5497754922119583,0.0,Merge
3325332.756,E0,FRAG0012,0.3250560392531365,0.005918747918747919,5365.949,1411.682,1.0735,6.7022,0.7612334564800176,0.0,Merge
3341228.109,E0,FRAG0003,0.3309747871718844,0.005918747918747919,5398.322,1411.682,1.1958,7.5143,0.99856997313421,0.0,Hit+Run
3348004.263,E10,FRAG1006,0.3060122384014371,0.008012000598296376,5259.043,1561.615,1.5678,9.5042,0.5260848395659682,0.0,Merge
3368842.379,E30,E19,0.33019622025828066,0.04462993593932799,5394.086,2768.232,1.1377,6.8880,0.7922956667787999,0.0,Hit+Run
3376198.494,E24,E26,0.2340697372380087,0.0625,4809.599,3097.090,1.0101,5.5269,0.2851686836379801,0.014340992340992342,Fragment
3391726.115,E0,FRAG0005,0.3309747871718844,0.005918747918747919,5398.322,1411.682,1.0371,6.5170,0.7860458723187129,0.0,Merge
3489591.57,E65,P391,0.025,0.0025,2281.955,1059.189,2.6024,6.6703,0.8749733478780467,0.0,Hit+Run
3575095.401,E10,P122,0.3140242389997335,0.0025,5304.546,1059.189,1.7039,10.736,0.9351692540273812,0.0,Hit+Run
3610682.593,E24,P389,0.2822287448970164,0.0025,5119.107,1059.189,1.9821,12.021,0.7806718843395719,0.0,Merge
3809162.549,E69,P185,0.025,0.0025,2281.955,1059.189,5.4071,13.859,0.7174084806893298,0.0,Graze+Frag
3812157.661,E0,P215,0.3368935350906323,0.0025,5430.311,1059.189,1.1295,7.2977,0.32283129779192926,0.0,Merge
3845669.065,E30,P413,0.33019622025828066,0.0025,5394.086,1059.189,1.3841,8.8788,0.22016759724939067,0.0,Merge
3858129.721,E10,P191,0.3140242389997335,0.0025000000000000022,5304.546,1059.189,1.4075,8.8685,0.6680971183732473,0.0,Merge
3879055.813,E24,P424,0.2847287448970164,0.0025000000000000022,5134.178,1059.189,1.4176,8.6250,0.7047987823750854,0.0,Merge
3886276.163,P29,P261,0.0024999999999999905,0.0025,1059.189,1059.189,17.800,24.432,0.9718499999999994,0.0,Hit+Run
4192976.029,E10,P392,0.3165242389997335,0.0025,5318.585,1059.189,2.3397,14.784,0.956678609655463,0.0,Hit+Run
4234942.595,E10,FRAG0002,0.3165242389997335,0.005918747918747919,5318.585,1411.682,1.5329,9.4794,0.882865811113791,0.0,Hit+Run
4255905.491,E30,P205,0.33269622025828066,0.0025,5407.665,1059.189,2.2294,14.339,0.7914751466290653,0.0,Merge
4343814.635,E0,P133,0.3393935350906323,0.0025,5443.710,1059.189,2.9863,19.345,0.6649247223023471,0.0,Merge
4345789.223,E10,P309,0.3165242389997335,0.0025000000000000022,5318.585,1059.189,1.0563,6.6745,0.335821544724769,0.0,Merge
4365965.479,P37,P122,0.002500000000000014,0.0025,1059.189,1059.189,7.7006,10.569,0.43455000000000044,0.0,Merge
4436999.533,E30,P436,0.33519622025828066,0.0025,5421.176,1059.189,1.3412,8.6499,0.40715083453175827,0.0,Merge
4614455.049,E10,P102,0.3190242389997335,0.0025,5332.551,1059.189,2.8355,17.967,0.9023656205962365,0.0,Hit+Run
4720613.012,E0,FRAG0013,0.3418935350906323,0.005918747918747919,5457.044,1411.682,1.4101,8.9648,0.5817159080110424,0.0,Merge
4720965.98,E52,P168,0.025,0.0025,2281.955,1059.189,3.8218,9.7958,0.6827127925524125,0.0,Merge
4865058.904,E0,P275,0.3478122830093802,0.002500000000000014,5488.354,1059.189,1.6541,10.809,0.3824847888905863,0.0,Merge
4872222.172,E19,P210,0.04462993593932799,0.0025,2768.232,1059.189,3.5977,11.279,0.9990430111409226,0.0,Hit+Run
4886016.438,E30,P239,0.33769622025828067,0.0025,5434.620,1059.189,1.3031,8.4265,0.0844424422253555,0.0,Merge
4948649.446,P77,FRAG0002,0.0025,0.005918747918747919,1059.189,1411.682,4.2185,6.9568,0.7360698958838654,0.0,Hit+Run
4956812.158,E24,P13,0.2872287448970164,0.002500000000000014,5149.161,1059.189,1.0819,6.6031,0.7291191317407977,0.0,Merge
5071947.4,P2,P134,0.010601795456171386,0.0025000000000000022,1714.432,1059.189,3.591,6.9729,0.5632930476070437,0.0,Merge
5262668.277,P2,P508,0.013101795456171388,0.0025,1839.800,1059.189,8.1438,16.879,0.7788874422503322,0.0,Graze+Frag
5462446.291,E0,FRAG0001,0.3503122830093802,0.005918747918747919,5501.472,1411.682,1.8125,11.624,0.8533337895742767,0.0,Hit+Run
5487323.166,E10,P529,0.3190242389997335,0.0024999999999999905,5332.551,1059.189,1.5906,10.078,0.3815197839299732,0.0,Merge
5495339.788,E0,FRAG0001,0.3503122830093802,0.005918747918747919,5501.472,1411.682,1.0162,6.5172,0.5939037649531687,0.0,Merge
5583300.944,E0,P284,0.35623103092812813,0.0025,5532.283,1059.189,1.9401,12.787,0.484700992871946,0.0,Merge
5618007.872,E0,FRAG0010,0.35873103092812814,0.005918747918747919,5545.195,1411.682,1.8865,12.202,0.7927767467049345,0.0,Merge
5824310.912,E0,P170,0.36464977884687605,0.0025,5575.525,1059.189,1.0465,6.9551,0.8630460173057068,0.0,Hit+Run
