time_yr,target,projectile,Mt_Mearth,Mp_Mearth,Rt_km,Rp_km,vimp/vesc,vimp_km/s,b,m_frag_Mearth,Regime
4568.159,E0,M3,0.4524555555544456,0.05,5991.273,2875.083,1.0149,6.8258,0.9497400831376483,0.0,Graze+Merge
13437.269,E17,P829,0.040959999999999996,0.0024355585714285716,2690.174,1050.009,1.3155,4.0033,0.67121582280719,0.0,Merge
41954.881,E17,P38,0.043395558571428565,0.0024355585714285716,2742.472,1050.009,1.3252,4.1158,0.8971922087433335,0.0,Hit+Run
70320.136,M4,P372,0.05,0.0024355585714285716,2875.083,1050.009,3.7746,12.325,0.5628437431808371,0.0,Merge
72537.231,E1,M4,0.23462666666666668,0.05243555857142857,4813.411,2921.028,1.1183,6.0868,0.7714462443338044,0.0,Hit+Run
86179.218,M2,P45,0.05,0.0024355585714285716,2875.083,1050.009,1.2802,4.1804,0.6655385542088867,0.0,Merge
125977.585,E10,E8,0.14002,0.11363999999999999,4052.507,3780.108,1.0079,5.1244,0.6253678350888261,0.0,Graze+Merge
135284.466,M2,P53,0.05243555857142857,0.0024355585714285716,2921.028,1050.009,2.408,7.9971,0.3798550912625506,0.008748305028305028,Merge
151982.057,E10,P6,0.25366,0.0024355585714285716,4940.199,1050.009,1.4467,8.4511,0.29458724633175465,0.0,Merge
163245.764,E13,P370,0.02222,0.0024355585714285716,2194.026,1050.009,1.689,4.1600,0.6705773408164839,0.0,Merge
383372.489,M0,P427,0.05,0.0024355585714285716,2875.083,1050.009,3.3944,11.084,0.7355644025275854,0.0,Hit+Run
418603.848,M1,P708,0.05,0.0024355585714285716,2875.083,1050.009,4.2882,14.002,0.18282899309986583,0.0,Merge
421197.709,E18,P134,0.0728,0.0024355585714285716,3258.649,1050.009,1.211,4.5210,0.9677645731159215,0.0,Hit+Run
525906.966,M2,P376,0.05487111714285714,0.0024355585714285716,2965.571,1050.009,3.7269,12.578,0.28713507021174356,0.0,Merge
595148.508,M0,P665,0.05,0.0024355585714285716,2875.083,1050.009,2.0459,6.6808,0.905062114880586,0.0,Hit+Run
611122.484,M0,P665,0.05,0.0024355585714285716,2875.083,1050.009,1.09,3.5593,0.3623617904106716,0.0,Merge
679093.685,M2,P552,0.05730667571428571,0.0024355585714285716,3008.815,1050.009,3.5151,12.048,0.9245519161296961,0.0,Hit+Run
701863.182,E3,P668,0.40336,0.0024355585714285716,5766.223,1050.009,1.0886,7.5042,0.8322500650241393,0.0,Merge
871310.174,M1,P329,0.05243555857142857,0.0024355585714285716,2921.028,1050.009,5.4687,18.161,0.9567728838210682,0.0,Hit+Run
