time_yr,target,projectile,Mt_Mearth,Mp_Mearth,Rt_km,Rp_km,vimp/vesc,vimp_km/s,b,m_frag_Mearth,Regime
390.707,E10,E8,0.14002,0.11363999999999999,4052.507,3780.108,1.0081,5.1254,0.8968417352055689,0.0,Graze+Merge
76470.646,E3,E9,0.40336,0.07894000000000001,5766.223,3347.800,1.0455,6.7949,0.8775847659187093,0.0,Hit+Run
84583.935,E0,P538,0.4524555555544456,0.0024355585714285716,5991.273,1050.009,1.2577,9.0315,0.9689799353485753,0.0,Hit+Run
107441.76,M1,P710,0.05,0.0024355585714285716,2875.083,1050.009,2.6139,8.5356,0.15396896774676203,0.0,Merge
118900.085,E15,E16,0.11428,0.04256,3787.191,2724.756,1.0036,4.4003,0.9853057252698652,0.0,Graze+Merge
123018.262,M1,P732,0.05243555857142857,0.0024355585714285716,2921.028,1050.009,5.5626,18.473,0.8882165427953715,0.0,Hit+Run
222416.117,E10,P5,0.25366,0.0024355585714285716,4940.199,1050.009,1.1065,6.4638,0.40262456231568483,0.0,Merge
309148.478,E1,E6,0.23462666666666668,0.08018000000000002,4813.411,3365.238,1.1493,6.3704,0.643738186408966,0.0,Hit+Run
406962.413,E10,P646,0.25609555857142857,0.0024355585714285716,4955.960,1050.009,3.5856,21.017,0.9556320763221727,0.0,Hit+Run
426935.012,M0,P680,0.05,0.0024355585714285716,2875.083,1050.009,4.3229,14.116,0.4089480242293875,0.0,Merge
453936.712,M0,P62,0.05243555857142857,0.0024355585714285716,2921.028,1050.009,4.9895,16.570,0.758753924549421,0.0,Hit+Run
475674.696,E0,P279,0.4524555555544456,0.0024355585714285716,5991.273,1050.009,1.0545,7.5723,0.5900839349879144,0.0,Merge
489916.748,M0,P62,0.05243555857142857,0.0024355585714285716,2921.028,1050.009,1.0394,3.4519,0.8557037716222408,0.0,Hit+Run
532493.904,E5,P416,0.0735,0.0024355585714285716,3269.060,1050.009,2.062,7.7245,0.3994107731608803,0.0,Merge
532831.406,M0,P62,0.05243555857142857,0.0024355585714285716,2921.028,1050.009,1.3654,4.5345,0.9148446495027773,0.0,Hit+Run
881929.202,M2,P612,0.05,0.0024355585714285716,2875.083,1050.009,4.2867,13.998,0.49699307619494787,0.0,Merge
910725.859,M1,P436,0.05243555857142857,0.0024355585714285716,2921.028,1050.009,5.671,18.833,0.8356959124387758,0.0,Hit+Run
949334.103,E10,P607,0.25609555857142857,0.0024355585714285716,4955.960,1050.009,1.3724,8.0445,0.804377988082941,0.0,Merge
952379.929,M1,P307,0.05243555857142857,0.0024355585714285716,2921.028,1050.009,5.2107,17.305,0.8431988596325751,0.0,Hit+Run
954754.752,E12,P845,0.09854,0.0024355585714285716,3604.663,1050.009,4.9552,20.619,0.9513726763374276,0.0,Hit+Run
980371.709,M1,P436,0.05243555857142857,0.0024355585714285716,2921.028,1050.009,1.0752,3.5708,0.799284551057102,0.0,Hit+Run
981250.325,M1,P436,0.05243555857142857,0.0024355585714285716,2921.028,1050.009,1.0615,3.5253,0.593836202897477,0.0,Merge
1075735.196,M2,M3,0.05243555857142857,0.05,2921.028,2875.083,2.6531,9.9647,0.7123018881993471,0.014393606393606394,Hit+Run+Frag
1103914.669,M0,P206,0.05243555857142857,0.0024355585714285716,2921.028,1050.009,8.2334,27.343,0.6558458547050544,0.008296703296703296,Fragment
1116300.742,M0,FRAG0003,0.04657441384615384,0.008296703296703296,2807.865,1579.897,1.1259,3.5571,0.9983562397022754,0.0,Hit+Run
1249549.918,E1,P553,0.23462666666666668,0.0024355585714285716,4813.411,1050.009,1.5663,8.8979,0.20186471466928543,0.0,Merge
1276875.005,E0,M3,0.4548911141258742,0.03560772560772561,6002.004,2567.489,1.515,10.240,0.5621346068881599,0.007432567432567433,Fragment
1315906.655,M1,P448,0.05487111714285714,0.0024355585714285716,2965.571,1050.009,5.1326,17.323,0.5996012435825993,0.0,Merge
1327505.997,M1,P148,0.05730667571428571,0.0024355585714285716,3008.815,1050.009,4.4275,15.175,0.8343354567062001,0.0,Hit+Run
1351958.648,E0,P28,0.4830662723010324,0.0024355585714285716,6123.448,1050.009,2.1004,15.437,0.4456779872776053,0.0,Merge
1360570.555,M1,P822,0.05730667571428571,0.0024355585714285716,3008.815,1050.009,7.6368,26.176,0.6966756661150485,0.0,Merge
1413650.272,M0,P7,0.04657441384615384,0.0024355585714285716,2807.865,1050.009,9.9392,31.650,0.7434024128894855,0.006874458874458874,Graze+Frag
1442388.253,M0,P375,0.04213551354312354,0.0024355585714285716,2715.667,1050.009,6.6016,20.291,0.5009920012629373,0.00973026973026973,Fragment
1445458.031,M0,FRAG0006,0.034840802384282374,0.00973026973026973,2548.922,1666.104,0.9844,2.8599,0.9822511047936017,0.0,Perfect
1469634.88,M0,FRAG0005,0.04457107211455211,0.006874458874458874,2767.015,1483.907,1.1739,3.6485,0.9924594835476864,0.0,Hit+Run
