time_yr,target,projectile,Mt_Mearth,Mp_Mearth,Rt_km,Rp_km,vimp/vesc,vimp_km/s,b,m_frag_Mearth,Regime
21223.049,E2,P187,0.027500000000000004,0.002500000000000014,2355.617,1059.189,1.2484,3.3058,0.7259022027312898,0.0,Hit+Run
48595.491,ICE1,P994,7.9547119547119545,0.0025,15578.84,1059.189,1.008,19.694,0.7472923559974589,0.0,Merge
52477.186,E4,P235,0.26357117430360666,0.0025,5003.721,1059.189,1.5658,9.2672,0.9786408820444434,0.0,Hit+Run
89613.394,E39,P371,0.16367416750936278,0.0025,4268.945,1059.189,1.0808,5.3925,0.4656621613662649,0.0,Merge
163145.236,E58,P963,0.05500000000000001,0.0025,2967.891,1059.189,1.0091,3.4066,0.9212290717454185,0.0,Graze+Merge
195401.311,NEPTUNE,K484,16.10942390942391,0.02,19710.02,2118.379,1.0001,24.288,0.18447331057422342,0.0,Merge
197638.893,E23,P47,0.3575000000000004,0.0025,5538.844,1059.189,1.8224,12.026,0.6421936885742429,0.0,Merge
253212.692,URANUS,K504,15.909423909423909,0.02,19628.11,2118.379,0.9999,24.177,0.7985191959954558,0.0,Perfect
301976.771,URANUS,K458,15.929423909423909,0.02,19636.34,2118.379,1.0002,24.195,0.5631473339583262,0.0,Merge
335522.736,E23,P64,0.3600000000000004,0.0025000000000000022,5551.725,1059.189,1.2075,7.9885,0.5298182504563259,0.0,Merge
412556.964,E23,E13,0.3625000000000004,0.03250000000000003,5564.547,2490.510,1.223,7.6515,0.7371677455423915,0.010241425241425241,Hit+Run+Frag
454642.748,E23,FRAG0001,0.3624998334998339,0.010241425241425241,5564.546,1694.782,1.1077,7.0914,0.7862373150716196,0.0,Hit+Run
495158.506,E49,P400,0.08750000000000001,0.0025,3464.680,1059.189,1.4068,5.6060,0.41150003320522666,0.0,Merge
507437.826,E4,FRAG0001,0.26357117430360666,0.010241425241425241,5003.721,1694.782,1.5278,8.7269,0.7906898682799762,0.0,Hit+Run
525466.504,E23,E13,0.3624998334998339,0.02225874125874126,5564.546,2195.300,1.0643,6.6955,0.9680063296029889,0.0,Hit+Run
540255.982,E4,P126,0.26357117430360666,0.0025000000000000022,5003.721,1059.189,2.7007,15.984,0.5893468155405102,0.0,Merge
557730.077,E4,FRAG0001,0.26607117430360666,0.010241425241425241,5019.492,1694.782,1.0968,6.2861,0.7262789920948,0.0,Merge
