time_yr,target,projectile,Mt_Mearth,Mp_Mearth,Rt_km,Rp_km,vimp/vesc,vimp_km/s,b,m_frag_Mearth,Regime
32855.91,URANUS,K138,15.909423909423909,0.02,19628.11,2118.379,1.0026,24.243,0.6947216289789786,0.0,Merge
92073.892,E30,E128,0.005,0.005,1334.495,1334.495,7.3019,12.627,0.982,0.0,Hit+Run
213539.603,E189,FRAG1042,0.7177510329105384,0.00990731490731491,6987.445,1676.148,1.0712,8.7708,0.1322708645148371,0.0,Merge
333812.731,E202,FRAG1039,0.009999999999999998,0.006792904640712704,1681.359,1478.015,4.4625,9.1917,0.38849212373297504,0.011265401265401265,Fragment
342899.95,FRAG1030,FRAG1046,0.0056181808577392845,0.005527805527805528,1387.370,1379.890,10.081,18.076,0.4788407360575064,0.011084355644355644,Fragment
349343.998,E201,E235,0.01052780552780553,0.00499999999999998,1710.434,1334.495,10.155,20.489,0.7738419096855955,0.013982031302031302,Graze+Frag
388827.485,E91,E5,0.08102198010828658,0.005,3376.977,1334.495,2.7596,10.534,0.9949292185434356,0.0,Hit+Run
402795.889,E215,E128,0.009999999999999998,0.005,1681.359,1334.495,3.7665,7.5047,0.9765286761227872,0.0,Hit+Run
402821.61,E215,E128,0.009999999999999998,0.005,1681.359,1334.495,1.0521,2.0963,0.9783684481205064,0.0,Hit+Run
810787.402,E5,FRAG0002,0.005,0.005632700632700632,1334.495,1388.564,4.8413,8.5469,0.9591690096657117,0.0,Hit+Run
1275113.862,E189,FRAG1037,0.7276583478178533,0.006792904640712704,7019.449,1478.015,1.2939,10.747,0.6003832627304464,0.0,Merge
1376393.32,FRAG1036,E201,0.010090375329933753,0.00552780552780551,1686.409,1379.890,4.8695,9.8186,0.7726693896024078,0.0,Hit+Run
1414096.199,E70,E99,0.18300882836301077,0.005,4430.824,1334.495,1.6825,8.5840,0.8944926543429584,0.0,Hit+Run
1487679.92,E276,E279,0.01,0.005,1681.359,1334.495,6.6884,13.326,0.8989237482189896,0.0,Hit+Run
1526080.613,FRAG1006,E0,0.006361021102438774,0.005527805527805528,1446.003,1379.890,6.6628,12.209,0.9335924520832218,0.0,Hit+Run
1612459.376,E189,E100,0.734451252458566,0.005,7041.224,1334.495,1.1894,9.9845,0.5045706887941026,0.0,Merge
