time_yr,target,projectile,Mt_Mearth,Mp_Mearth,Rt_km,Rp_km,vimp/vesc,vimp_km/s,b,m_frag_Mearth,Regime
17311.41,E15,P590,0.11428,0.0024355585714285716,3787.191,1050.009,1.2933,5.6757,0.44337342659446294,0.0,Merge
96491.019,E12,P373,0.09854,0.0024355585714285716,3604.663,1050.009,1.9651,8.1772,0.2561775183821091,0.0,Merge
307830.986,E15,P387,0.11671555857142858,0.0024355585714285716,3813.907,1050.009,1.3767,6.0876,0.9359287039289814,0.0,Hit+Run
395467.957,E19,P361,0.041620000000000004,0.0024355585714285716,2704.547,1050.009,1.0342,3.1650,0.885222398777325,0.0,Hit+Run
539218.606,E3,P141,0.40336,0.0024355585714285716,5766.223,1050.009,1.3272,9.1490,0.7799700751700107,0.0,Merge
687875.609,E15,P603,0.11671555857142858,0.0024355585714285716,3813.907,1050.009,1.1471,5.0724,0.585347501242447,0.0,Merge
689349.335,E3,P699,0.40579555857142857,0.0024355585714285716,5777.805,1050.009,1.0224,7.0630,0.9978577272642277,0.0,Hit+Run
735068.836,E11,P391,0.020565714285714288,0.0024355585714285716,2138.167,1050.009,3.2656,7.8365,0.9823086126714298,0.0,Hit+Run
737480.712,E3,E12,0.40579555857142857,0.10097555857142858,5777.805,3634.120,1.0833,7.1018,0.6727525802024628,0.007810236430236431,Graze+Merge
1014315.724,E3,P750,0.5067711171428572,0.0024355585714285716,6222.016,1050.009,1.2383,9.2576,0.6797819243039266,0.0,Merge
1482951.17,E10,P94,0.14002,0.0024355585714285716,4052.507,1050.009,1.4605,6.8945,0.786116289762152,0.0,Merge
1508832.659,E10,P275,0.14245555857142858,0.0024355585714285716,4075.869,1050.009,1.0395,4.9376,0.44552545457266196,0.0,Merge
1515450.371,M4,P769,0.05,0.0024355585714285716,2875.083,1050.009,2.9842,9.7448,0.8915843365430959,0.0,Hit+Run
1535224.208,E4,P758,0.0574,0.0024355585714285716,3010.448,1050.009,2.2846,7.8353,0.4403951952233398,0.0,Merge
1675342.802,E3,P189,0.5092066757142857,0.0024355585714285716,6231.968,1050.009,1.3178,9.8688,0.5124572622271767,0.0,Merge
1689719.418,M3,P584,0.05,0.0024355585714285716,2875.083,1050.009,4.9271,16.089,0.7011374687307356,0.0,Merge
