time_yr,target,projectile,Mt_Mearth,Mp_Mearth,Rt_km,Rp_km,vimp/vesc,vimp_km/s,b,m_frag_Mearth,Regime
375728.716,M3,P129,0.05,0.0024355585714285716,2875.083,1050.009,5.6492,18.447,0.8993487088462152,0.0,Hit+Run
381402.255,M3,P129,0.05,0.0024355585714285716,2875.083,1050.009,1.0689,3.4904,0.845803839472817,0.0,Hit+Run
405792.697,E11,P641,0.020565714285714288,0.0024355585714285716,2138.167,1050.009,2.5032,6.0069,0.8827833869457249,0.0,Hit+Run
450148.669,E3,E12,0.40336,0.09854,5766.223,3604.663,1.1954,7.8160,0.9343228524186068,0.0,Hit+Run
584521.963,E12,P846,0.09854,0.0024355585714285716,3604.663,1050.009,1.2858,5.3504,0.4257750894996481,0.0,Merge
1065513.552,E5,P659,0.0735,0.0024355585714285716,3269.060,1050.009,1.0257,3.8424,0.9909201899227298,0.0,Hit+Run
1086038.095,E3,E9,0.40336,0.07894000000000001,5766.223,3347.800,1.1508,7.4792,0.7569967359395398,0.0,Hit+Run
1087079.873,E6,P598,0.08018000000000002,0.0024355585714285716,3365.238,1050.009,2.9908,11.558,0.6577661368214716,0.0,Merge
1320991.639,E19,P31,0.041620000000000004,0.0024355585714285716,2704.547,1050.009,2.4264,7.4257,0.9182858767689265,0.0,Hit+Run
1478396.843,E8,P69,0.11363999999999999,0.0024355585714285716,3780.108,1050.009,2.4739,10.835,0.9565866219944663,0.0,Hit+Run
1498656.038,E3,P228,0.40336,0.0024355585714285716,5766.223,1050.009,1.8687,12.881,0.916760922409697,0.0,Hit+Run
1566130.955,E4,P175,0.0574,0.0024355585714285716,3010.448,1050.009,6.4927,22.267,0.8597344585538466,0.0,Hit+Run
1652038.996,E10,E9,0.14002,0.07894000000000001,4052.507,3347.800,1.0398,5.0531,0.8981407211844268,0.0,Graze+Merge
2193357.476,E10,P633,0.21896000000000002,0.0024355585714285716,4703.799,1050.009,1.5821,8.7679,0.8381934959131779,0.0,Hit+Run
2232990.688,E10,P338,0.21896000000000002,0.0024355585714285716,4703.799,1050.009,1.7411,9.6491,0.3784256015392666,0.0,Merge
2311295.107,E10,P312,0.2213955585714286,0.0024355585714285716,4721.175,1050.009,1.2909,7.1825,0.8772874733949825,0.0,Hit+Run
2915907.29,M4,P414,0.05,0.0024355585714285716,2875.083,1050.009,11.855,38.715,0.6258377071495408,0.020224775224775227,Fragment
3082327.708,E6,P163,0.08261555857142859,0.0024355585714285716,3398.973,1050.009,3.6247,14.159,0.794701168307443,0.0,Hit+Run
3288819.774,E6,P335,0.08261555857142859,0.0024355585714285716,3398.973,1050.009,3.3409,13.050,0.8687316847552331,0.0,Hit+Run
3449220.711,E10,E8,0.2213955585714286,0.11363999999999999,4721.175,3780.108,1.3577,7.6149,0.68724380505778,0.012141824841824841,Hit+Run
3664951.439,E12,P51,0.10097555857142858,0.0024355585714285716,3634.120,1050.009,2.5044,10.513,0.9786404574630153,0.0,Hit+Run
3906378.524,E6,P224,0.08261555857142859,0.0024355585714285716,3398.973,1050.009,2.4392,9.5282,0.5260063010764031,0.0,Merge
4080896.221,E3,P681,0.40336,0.0024355585714285716,5766.223,1050.009,2.1549,14.854,0.7941821112468612,0.0,Merge
4108875.67,E12,E4,0.10097555857142858,0.0574,3634.120,3010.448,1.3214,5.7637,0.8271783856329783,0.0,Hit+Run
4550010.833,E3,P779,0.40579555857142857,0.0024355585714285716,5777.805,1050.009,3.1337,21.648,0.7134445809501953,0.0,Merge
4813302.857,E12,P86,0.10097555857142858,0.0024355585714285716,3634.120,1050.009,2.1471,9.0131,0.7783969961730166,0.0,Hit+Run
4961971.858,E10,P655,0.2213955585714286,0.0024355585714285716,4721.175,1050.009,1.97,10.961,0.9634291844622072,0.0,Hit+Run
4966974.984,P4,P335,0.0024355585714285716,0.0024355585714285716,1050.009,1050.009,4.9673,6.7589,0.2823,0.0,Merge
5345957.93,E19,P312,0.041620000000000004,0.0024355585714285716,2704.547,1050.009,1.9328,5.9151,0.3215585310555764,0.0,Merge
5349813.458,M3,P163,0.05,0.0024355585714285716,2875.083,1050.009,3.9284,12.828,0.5114230888714998,0.0,Merge
5623448.659,E15,P823,0.11428,0.0024355585714285716,3787.191,1050.009,2.0546,9.0167,0.8382051748402471,0.0,Hit+Run
5844015.595,E6,P340,0.08505111714285717,0.0024355585714285716,3432.052,1050.009,3.3657,13.285,0.346569677792524,0.0,Merge
5878242.881,M4,P390,0.032210783346653345,0.0024355585714285716,2483.100,1050.009,5.9974,16.779,0.9363519449058695,0.0,Hit+Run
6158361.654,E3,P263,0.40823111714285715,0.0024355585714285716,5789.342,1050.009,3.7648,26.063,0.7255985783856204,0.0,Merge
6159666.091,E10,P6,0.2213955585714286,0.0024355585714285716,4721.175,1050.009,1.5711,8.7415,0.9782360692705334,0.0,Hit+Run
6271108.144,E10,P147,0.2213955585714286,0.0024355585714285716,4721.175,1050.009,1.4154,7.8752,0.9409325362727609,0.0,Hit+Run
6367242.517,E3,P116,0.4106666757142857,0.0024355585714285716,5800.832,1050.009,2.2084,15.321,0.921160548605647,0.0,Hit+Run
6378502.351,E3,P723,0.4106666757142857,0.0024355585714285716,5800.832,1050.009,1.8169,12.605,0.85604680084595,0.0,Hit+Run
6417919.862,M2,FRAG0002,0.05,0.006741591741591742,2875.083,1474.284,7.8255,25.252,0.877193162628719,0.0,Hit+Run
6452249.98,M2,FRAG0002,0.05,0.006741591741591742,2875.083,1474.284,1.093,3.5270,0.5806529570859583,0.0,Merge
