time_yr,target,projectile,Mt_Mearth,Mp_Mearth,Rt_km,Rp_km,vimp/vesc,vimp_km/s,b,m_frag_Mearth,Regime
31001.75,E10,E8,0.14002,0.11363999999999999,4052.507,3780.108,1.0027,5.0980,0.8767670500053981,0.0,Graze+Merge
45235.571,E10,P149,0.25366,0.0024355585714285716,4940.199,1050.009,1.3783,8.0515,0.7916413710914089,0.0,Merge
151723.539,E3,P462,0.40336,0.0024355585714285716,5766.223,1050.009,1.068,7.3622,0.37509623788544766,0.0,Merge
156223.558,E3,P810,0.40579555857142857,0.0024355585714285716,5777.805,1050.009,1.4195,9.8062,0.7558399949053666,0.0,Merge
236930.942,E19,P105,0.041620000000000004,0.0024355585714285716,2704.547,1050.009,1.3979,4.2781,0.7125575692656276,0.0,Merge
244103.83,E19,P673,0.04405555857142857,0.0024355585714285716,2756.305,1050.009,1.2497,3.9020,0.8294300818093786,0.0,Hit+Run
279508.936,E3,P279,0.40823111714285715,0.0024355585714285716,5789.342,1050.009,1.4615,10.117,0.24759400860685252,0.0,Merge
484140.492,E15,P523,0.11428,0.0024355585714285716,3787.191,1050.009,1.0004,4.3903,0.8491661989834972,0.0,Graze+Merge
572103.79,E4,P505,0.0574,0.0024355585714285716,3010.448,1050.009,1.5618,5.3564,0.8465374308181977,0.0,Hit+Run
616012.107,E3,P517,0.4106666757142857,0.0024355585714285716,5800.832,1050.009,1.2404,8.6054,0.2528343963725031,0.0,Merge
755407.009,E6,P690,0.08018000000000002,0.0024355585714285716,3365.238,1050.009,1.3284,5.1338,0.7262103999577035,0.0,Merge
1064675.494,E3,P576,0.4131022342857143,0.0024355585714285716,5812.277,1050.009,1.7503,12.168,0.5817963078947016,0.0,Merge
1212766.095,E3,P216,0.4155377928571429,0.0024355585714285716,5823.678,1050.009,1.1102,7.7346,0.6754214341676056,0.0,Merge
1260170.948,E9,P183,0.07894000000000001,0.0024355585714285716,3347.800,1050.009,1.4567,5.5983,0.7559138761591141,0.0,Merge
1439060.491,E3,P409,0.41797335142857145,0.0024355585714285716,5835.033,1050.009,1.6328,11.399,0.14017552252708218,0.0,Merge
2161942.339,E3,P260,0.42040891,0.0024355585714285716,5846.345,1050.009,3.1906,22.320,0.5974053648803718,0.0,Merge
2225166.032,E10,P614,0.25609555857142857,0.0024355585714285716,4955.960,1050.009,1.3717,8.0404,0.8016549193912363,0.0,Merge
