time_yr,target,projectile,Mt_Mearth,Mp_Mearth,Rt_km,Rp_km,vimp/vesc,vimp_km/s,b,m_frag_Mearth,Regime
146961.47,E263,E176,0.025099174170603603,0.005,2284.969,1334.495,3.9627,10.209,0.7485327219714498,0.0,Hit+Run
161270.545,E225,FRAG1058,0.30050558778258213,0.007763902763902761,5227.307,1545.327,1.0082,6.0770,0.815281619827885,0.0,Graze+Merge
287727.305,E21,FRAG1071,0.5014094931499634,0.007076654642611222,6199.995,1498.315,1.1448,8.3124,0.9352772364369438,0.0,Hit+Run
330064.103,URANUS,K457,15.92942390942391,0.02,19636.34,2118.379,1.0039,24.285,0.5728956769728315,0.0,Merge
357233.869,E21,E176,0.5014094931499634,0.005,6199.995,1334.495,0.9991,7.3179,0.9640059955148649,0.0,Perfect
438704.076,FRAG1015,FRAG1069,0.007932165346308358,0.007763902763902755,1556.411,1545.327,3.5619,7.1586,0.6496632861703976,0.0,Hit+Run
459713.969,NEPTUNE,K846,16.029423909423908,0.02,19677.34,2118.379,1.0,24.243,0.9131898341755375,0.0,Graze+Merge
706442.397,E225,E123,0.3082694905464849,0.005527805527805528,5271.942,1379.890,1.0641,6.5297,0.8968550199713045,0.0,Hit+Run
720301.943,E24,FRAG1015,0.029999999999999995,0.007932165346308358,2424.939,1556.411,2.4035,6.6281,0.2274893424758679,0.010537655677655678,Fragment
867583.924,NEPTUNE,K879,16.049423909423908,0.02,19685.52,2118.379,1.0,24.254,0.5352962148819924,0.0,Perfect
936238.735,E225,E123,0.3082694905464849,0.005527805527805528,5271.942,1379.890,1.004,6.1609,0.6976067414092809,0.0,Merge
980055.03,E21,E220,0.5064094931499634,0.005,6220.535,1334.495,1.7286,12.706,0.8564625216014312,0.0,Hit+Run
1126623.846,E21,E65,0.5064094931499634,0.01,6220.535,1681.359,1.2148,8.7739,0.29583756078831186,0.0,Merge
1127063.519,FRAG1009,E13,0.009472194472194466,0.005,1651.241,1334.495,3.927,7.7243,0.8806660153300445,0.0,Hit+Run
1200426.234,E21,FRAG1067,0.5164094931499634,0.005652247788173234,6261.214,1390.168,1.5672,11.565,0.7411446614248997,0.0,Merge
1248326.911,E119,E234,0.015,0.01,1924.675,1681.359,3.1439,7.3957,0.8517915456727494,0.0,Hit+Run
1281911.171,FRAG1070,FRAG0001,0.007763902763902755,0.010537462537462539,1545.327,1710.957,1.9334,4.0950,0.63070042657104,0.0,Hit+Run
1282839.175,E161,E280,0.005,0.005,1334.495,1334.495,4.4755,7.7397,0.22655,0.009671448551448551,Fragment
1413141.196,E68,E137,0.2701503314597664,0.015,5045.013,1924.675,2.0329,11.617,0.531523466442719,0.0,Merge
1429700.488,E21,FRAG1072,0.5220617409381366,0.007076654642611222,6283.975,1498.315,1.0934,8.0550,0.8404967538977826,0.0,Hit+Run
1476360.876,E377,FRAG1007,0.01,0.0058612599637226015,1681.359,1407.097,4.0879,8.2766,0.8587383054572529,0.0,Hit+Run
1547433.372,E265,FRAG1049,0.03396472653162874,0.010941253833324133,2527.376,1732.538,1.512,4.3859,0.5095790868790763,0.0,Merge
1604680.725,FRAG1027,E276,0.005527805527805528,0.005,1379.890,1334.495,5.0076,8.8108,0.9836804115169661,0.0,Hit+Run
1624208.152,E225,E265,0.3137972960742904,0.04490598036495287,5303.268,2773.928,1.0477,6.2378,0.6007641785978329,0.0,Merge
1688016.325,E68,FRAG1063,0.2851503314597664,0.009472194472194453,5136.711,1651.241,1.6219,9.5465,0.6930975590927069,0.0,Merge
1808434.66,E25,E377,0.015,0.01,1924.675,1681.359,4.8306,11.363,0.5476679647940398,0.019472527472527472,Graze+Frag
1850708.227,E11,FRAG1016,0.010000000000000007,0.009382968661022284,1681.359,1646.040,3.3633,7.2523,0.83198831848514,0.0,Hit+Run
1865717.764,FRAG1070,E13,0.007763902763902755,0.005,1545.327,1334.495,5.0943,9.5818,0.4833737785924004,0.012144588744588744,Fragment
1895629.553,FRAG1035,E185,0.005671896369112442,0.005,1391.777,1334.495,3.4001,6.0101,0.8434573316015351,0.0,Hit+Run
1936892.468,FRAG1022,E268,0.0061997018969179715,0.005,1433.675,1334.495,6.0698,10.907,0.18468822872173388,0.011058927738927738,Fragment
2110433.246,URANUS,K784,15.94942390942391,0.02,19644.55,2118.379,1.0,24.201,0.6578594159002948,0.0,Merge
2223556.447,E225,E391,0.35870327643924327,0.005,5545.052,1334.495,2.1951,14.259,0.9569873678433964,0.0,Hit+Run
