time_yr,target,projectile,Mt_Mearth,Mp_Mearth,Rt_km,Rp_km,vimp/vesc,vimp_km/s,b,m_frag_Mearth,Regime
5989.79,FRAG1021,E266,0.007371027920845258,0.005000000000000004,1518.809,1334.495,14.646,27.247,0.5017975461431144,0.006843156843156843,Fragment
53074.02,E272,E259,0.015,0.009999999999999998,1924.675,1681.359,3.8387,9.0301,0.8350321907419114,0.0,Hit+Run
115435.491,E314,E231,0.01,0.005,1681.359,1334.495,5.5948,11.147,0.577576905950678,0.013926200466200465,Graze+Frag
134626.888,E346,E307,0.006238194022995458,0.005,1436.636,1334.495,9.354,16.829,0.8864623992344064,0.0,Hit+Run
214386.483,NEPTUNE,K247,16.06942390942391,0.02,19693.69,2118.379,0.9998,24.260,0.9644568642000396,0.0,Perfect
281983.93,E131,E289,0.21374659731793666,0.00499999999999998,4666.166,1334.495,1.1752,6.3392,0.784762600033352,0.0,Hit+Run
400244.052,E50,E248,0.18219352157442234,0.012055796315462556,4424.234,1789.475,2.4661,12.318,0.7118693244860936,0.0,Merge
400630.341,FRAG1014,FRAG1021,0.010527805527805535,0.0055278710776884175,1710.434,1379.896,4.9657,10.112,0.7631927610592122,0.0,Hit+Run
495902.366,E25,E321,0.43827256762069733,0.005,5928.005,1334.495,1.0874,7.5899,0.8370628100956022,0.0,Hit+Run
513932.535,E50,FRAG1021,0.1942493178898849,0.0055278710776884175,4519.742,1379.896,1.6024,8.3308,0.3623676337859095,0.0,Merge
590228.079,FRAG1032,E321,0.009472194472194469,0.005,1651.241,1334.495,4.7125,9.2693,0.964452062380096,0.0,Hit+Run
605042.617,FRAG1014,FRAG0001,0.010527805527805535,0.006843156843156843,1710.434,1481.651,3.7084,7.7289,0.9821338245222906,0.0,Hit+Run
610972.218,E183,E186,0.23552254837247813,0.005000000000000004,4819.529,1334.495,1.5568,8.6953,0.6724132514303868,0.0,Merge
709203.935,E25,E182,0.43827256762069733,0.005,5928.005,1334.495,2.221,15.502,0.5263986408880096,0.0,Merge
777197.457,E183,E356,0.24052254837247813,0.005000000000000004,4853.396,1334.495,1.0521,5.9209,0.7480227677906777,0.0,Merge
859790.022,E50,FRAG1026,0.19977718896757332,0.005527805527805528,4562.215,1379.890,2.1947,11.525,0.8346509036129635,0.0,Hit+Run
868317.125,E183,FRAG1006,0.24552254837247814,0.007236097236097237,4886.797,1509.484,1.8724,10.515,0.665143571265455,0.0,Merge
899785.651,E25,FRAG1026,0.44327256762069733,0.005527805527805528,5950.463,1379.890,1.0045,7.0221,0.759479462836027,0.0,Merge
947300.61,E25,FRAG1020,0.44880037314850285,0.006033457578921163,5975.096,1420.744,1.727,12.099,0.6987523201466067,0.0,Merge
1122492.901,E25,E185,0.454833830727424,0.010000000000000007,6001.752,1681.359,1.1533,8.0145,0.8690423812890274,0.0,Hit+Run
1198392.362,E183,E194,0.25275864560857536,0.005,4934.341,1334.495,2.0629,11.818,0.1614387803902402,0.0,Merge
1432266.786,E183,E366,0.25775864560857537,0.005,4966.665,1334.495,2.7474,15.850,0.1588251867646679,0.0,Merge
1436324.862,NEPTUNE,K367,16.08942390942391,0.02,19701.86,2118.379,0.9999,24.273,0.4268990485956017,0.0,Perfect
