time_yr,target,projectile,Mt_Mearth,Mp_Mearth,Rt_km,Rp_km,vimp/vesc,vimp_km/s,b,m_frag_Mearth,Regime
56879.516,E0,P92,0.33249999999999996,0.0025,5406.602,1059.189,1.8689,12.018,0.5579866378731787,0.0,Merge
123667.36,E0,P217,0.33499999999999996,0.0025,5420.118,1059.189,1.3187,8.5030,0.949709461496033,0.0,Hit+Run
153647.839,E52,P390,0.05750000000000001,0.0025,3012.195,1059.189,1.1119,3.8135,0.4769042906066193,0.0,Merge
213922.787,E29,P350,0.03250000000000001,0.0025,2490.510,1059.189,2.184,6.1270,0.6726348679459969,0.0,Merge
275218.569,E40,P95,0.11499999999999998,0.0025000000000000022,3795.128,1059.189,2.0023,8.8011,0.12884139676519069,0.0,Merge
413543.039,E0,P64,0.33499999999999996,0.0024999999999999905,5420.118,1059.189,2.2365,14.421,0.7989672392097783,0.0,Merge
423076.38,E18,P166,0.21250000000000002,0.0025,4657.077,1059.189,2.2474,12.314,0.7815474937556482,0.0,Merge
772613.647,E23,E14,0.43060143121893074,0.035,5893.215,2552.798,1.0369,6.8782,0.3898335415664213,0.0,Merge
796462.763,E73,P592,0.05,0.0025,2875.083,1059.189,1.1015,3.5949,0.7429097193330833,0.0,Hit+Run
817396.634,E45,E74,0.030000000000000002,0.027500000000000004,2424.939,2355.617,1.0175,3.1527,0.9031086830585511,0.0,Graze+Merge
844925.783,E0,P152,0.33749999999999997,0.0025,5433.568,1059.189,1.6724,10.812,0.9762041220644656,0.0,Hit+Run
855718.534,E23,P474,0.4656014312189307,0.0025,6048.745,1059.189,1.1015,7.9861,0.5927960523065793,0.0,Merge
870742.482,E0,P281,0.33749999999999997,0.002500000000000014,5433.568,1059.189,1.9704,12.739,0.5401969659602335,0.0,Merge
947129.862,E37,E34,0.030000000000000002,0.02749999999999999,2424.939,2355.617,1.1283,3.4960,0.4642863275688001,0.0,Merge
1084205.039,E18,P152,0.21500000000000002,0.0025,4675.269,1059.189,1.2146,6.6830,0.9956368524832028,0.0,Hit+Run
1151592.219,E38,P76,0.030000000000000002,0.0025,2424.939,1059.189,3.503,9.5585,0.49520102793801013,0.0,Merge
1186648.463,E52,P257,0.06000000000000001,0.0025,3055.232,1059.189,2.0903,7.2786,0.8754859670908838,0.0,Hit+Run
1200120.969,E18,P52,0.21500000000000002,0.0025,4675.269,1059.189,2.0515,11.287,0.6652797835131784,0.0,Merge
1241448.315,E68,P866,0.027500000000000004,0.0025000000000000022,2355.617,1059.189,1.6796,4.4477,0.5695190141356583,0.0,Merge
1393938.346,E23,P366,0.4681014312189307,0.0025000000000000022,6059.551,1059.189,1.3922,10.113,0.475997232145947,0.0,Merge
1441466.383,NEPTUNE,K443,16.01442390942391,0.035,19671.20,2552.798,0.9999,24.006,0.394326873666462,0.0,Perfect
1445824.15,E0,P80,0.33999999999999997,0.0025,5446.951,1059.189,3.0254,19.611,0.7585045696305192,0.0,Merge
1516211.637,P6,P314,0.0025,0.0025,1059.189,1059.189,5.7961,7.9556,0.58235,0.0,Graze+Frag
1697266.914,E38,P589,0.0325,0.0025,2490.510,1059.189,2.1829,6.1239,0.18417299763828535,0.0,Merge
1821421.65,E0,P14,0.34249999999999997,0.0025,5460.269,1059.189,2.2399,14.557,0.8223747055673488,0.0,Merge
2046726.798,E48,P24,0.027500000000000004,0.0025,2355.617,1059.189,5.4576,14.452,0.7735000854533837,0.0,Hit+Run
2080609.923,E38,P509,0.035,0.0025,2552.798,1059.189,1.5236,4.3860,0.49649686418363975,0.0,Merge
2088306.394,E18,P159,0.21750000000000003,0.0025000000000000022,4693.321,1059.189,1.6244,8.9749,0.9358068601316525,0.0,Hit+Run
2101797.782,E23,P413,0.4706014312189307,0.0025,6070.320,1059.189,1.0392,7.5631,0.7605024583348505,0.0,Merge
2253241.324,NEPTUNE,K474,16.04942390942391,0.035,19685.52,2552.798,1.0005,24.039,0.3105307004901568,0.0,Merge
2293219.487,E55,P457,0.030000000000000002,0.0025,2424.939,1059.189,2.0921,5.7086,0.7711633716870206,0.0,Hit+Run
2360470.346,NEPTUNE,K578,16.08442390942391,0.035,19699.82,2552.798,0.9999,24.043,0.8243736740014773,0.0,Perfect
2419926.813,E53,P359,0.03250000000000001,0.0025,2490.510,1059.189,3.5255,9.8904,0.8852932892190037,0.0,Hit+Run
2450183.041,E18,P144,0.21750000000000003,0.0025,4693.321,1059.189,1.81,10.000,0.8587884053832409,0.0,Hit+Run
2522274.05,P1,P645,0.005,0.0025,1334.495,1059.189,6.2182,9.8337,0.6058424939156388,0.007023076923076923,Graze+Frag
2662711.446,E46,P600,0.027500000000000004,0.0025,2355.617,1059.189,2.5522,6.7584,0.7025861384413371,0.0,Hit+Run
2667243.478,E23,E37,0.4731014312189307,0.057499999999999996,6081.050,3012.195,1.0127,6.9113,0.8423495101242299,0.0,Graze+Merge
2690257.193,E0,P244,0.345,0.0025000000000000022,5473.522,1059.189,1.7926,11.680,0.6269733860209009,0.0,Merge
2719119.325,E52,P69,0.06000000000000001,0.0025,3055.232,1059.189,1.5003,5.2242,0.40425323196291524,0.0,Merge
2726789.154,E18,P428,0.21750000000000003,0.0025,4693.321,1059.189,2.6394,14.582,0.6225114509855718,0.0,Merge
