time_yr,target,projectile,Mt_Mearth,Mp_Mearth,Rt_km,Rp_km,vimp/vesc,vimp_km/s,b,m_frag_Mearth,Regime
43049.465,E18,P220,0.0728,0.0024355585714285716,3258.649,1050.009,1.1015,4.1122,0.9344116365150992,0.0,Hit+Run
123705.314,E6,M4,0.08018000000000002,0.05,3365.238,2875.083,1.1559,4.7167,0.6137468202855003,0.0,Hit+Run
459351.957,E10,P87,0.14002,0.0024355585714285716,4052.507,1050.009,2.5291,11.939,0.8330545325636707,0.0,Hit+Run
575625.009,E16,P724,0.04256,0.0024355585714285716,2724.756,1050.009,2.7519,8.4884,0.4419792577188972,0.0,Merge
1008873.462,E6,M4,0.08018000000000002,0.05,3365.238,2875.083,1.2978,5.2958,0.2592825509122824,0.0188021978021978,Fragment
1048805.224,E6,FRAG0002,0.11137780219780222,0.0062673992673992675,3754.857,1438.874,1.0934,4.6492,0.6834857894494942,0.0,Merge
1135144.572,E3,P671,0.40336,0.0024355585714285716,5766.223,1050.009,1.2487,8.6078,0.8334344013638769,0.0,Merge
1802387.814,E7,P178,0.024059999999999998,0.0024355585714285716,2252.988,1050.009,2.803,7.0927,0.8426713732753424,0.0,Hit+Run
1878731.093,E15,P510,0.11428,0.0024355585714285716,3787.191,1050.009,1.756,7.7063,0.838909812106599,0.0,Hit+Run
2092534.494,E10,P540,0.14002,0.0024355585714285716,4052.507,1050.009,2.1743,10.264,0.30736209753278726,0.0,Merge
2763082.294,E4,P693,0.0574,0.0024355585714285716,3010.448,1050.009,3.4391,11.794,0.8349714963981908,0.0,Hit+Run
2892513.53,E10,P441,0.14245555857142858,0.0024355585714285716,4075.869,1050.009,3.8943,18.497,0.8268023695603318,0.0,Hit+Run
2978126.118,M2,P450,0.05,0.0024355585714285716,2875.083,1050.009,2.9423,9.6079,0.916708673335265,0.0,Hit+Run
2987557.268,E10,E6,0.14245555857142858,0.11764520146520148,4075.869,3824.006,1.1258,5.7713,0.9173430832490715,0.0,Hit+Run
3644183.1,E16,P713,0.04499555857142857,0.0024355585714285716,2775.771,1050.009,2.4281,7.6382,0.5716558759050319,0.0,Merge
4155312.133,E16,P136,0.04743111714285714,0.0024355585714285716,2824.977,1050.009,2.6171,8.3877,0.987396632085471,0.0,Hit+Run
4308704.4,P4,P693,0.0024355585714285716,0.0024355585714285716,1050.009,1050.009,5.8109,7.9068,0.57485,0.0,Graze+Frag
4801408.332,M0,M1,0.05,0.05,2875.083,2875.083,4.256,15.856,0.6213,0.06468251082251082,Graze+Frag
4810051.127,M0,FRAG0012,0.03531868131868131,0.00588011988011988,2560.522,1408.605,1.0833,3.1181,0.059479113873150635,0.0,Merge
4819054.589,M0,FRAG0009,0.04119880119880119,0.00588011988011988,2695.392,1408.605,1.1182,3.3836,0.5951015230597146,0.0,Merge
4819964.175,M0,FRAG0013,0.047078921078921074,0.00588011988011988,2817.967,1408.605,0.9882,3.1252,0.5805186918337646,0.0,Perfect
4827125.983,M0,FRAG0011,0.05295904095904096,0.00588011988011988,2930.717,1408.605,0.9989,3.2862,0.9573595377185106,0.0,Perfect
4894079.6,M0,FRAG0010,0.05883916083916084,0.00588011988011988,3035.400,1408.605,1.1213,3.8230,0.26617779031961813,0.0,Merge
4909582.386,M2,FRAG0004,0.05,0.00588011988011988,2875.083,1408.605,2.5146,8.1142,0.6795597129965278,0.0,Hit+Run
4939331.264,M0,FRAG0005,0.06471928071928072,0.00588011988011988,3133.322,1408.605,1.4052,4.9496,0.9950630546145388,0.0,Hit+Run
5058212.286,P26,P566,0.0024355585714285716,0.0024355585714285716,1050.009,1050.009,5.0284,6.8421,0.91205,0.0,Hit+Run
5084092.002,M0,FRAG0008,0.06471928071928072,0.00588011988011988,3133.322,1408.605,1.6212,5.7105,0.8861331764090233,0.0,Hit+Run
5099488.981,M0,FRAG0008,0.06471928071928072,0.00588011988011988,3133.322,1408.605,1.0238,3.6062,0.7120799257994502,0.0,Graze+Merge
5166229.912,E3,E12,0.40579555857142857,0.09854,5777.805,3604.663,1.0338,6.7716,0.45397415341674424,0.01781518481518482,Fragment
5196852.705,E4,P52,0.0574,0.0024355585714285716,3010.448,1050.009,5.256,18.026,0.7026305160154195,0.0,Merge
5304766.998,E3,FRAG0015,0.4865203737562437,0.0059383949383949395,6138.009,1413.243,1.1597,8.3671,0.6384909435652174,0.0,Merge
5320253.598,M0,FRAG0014,0.0705994005994006,0.00588011988011988,3225.478,1408.605,1.7312,6.2834,0.7943833252976658,0.0,Hit+Run
5382696.185,E3,P664,0.4924587686946386,0.0024355585714285716,6162.881,1050.009,1.2631,9.3475,0.8210178862504626,0.0,Merge
5416053.574,M0,FRAG0014,0.0705994005994006,0.00588011988011988,3225.478,1408.605,1.0313,3.7431,0.9307363380250929,0.0,Hit+Run
5449381.406,E4,P730,0.05983555857142857,0.0024355585714285716,3052.438,1050.009,5.1682,17.989,0.5136197138158463,0.0,Merge
5480127.063,E10,E22,0.14245555857142858,0.023440000000000003,4075.869,2233.467,4.7767,21.883,0.8661002067138939,0.017912087912087912,Hit+Run+Frag
5565436.707,M2,FRAG0004,0.05,0.00588011988011988,2875.083,1408.605,5.8008,18.718,0.79936357350999,0.0,Hit+Run
5620617.964,M2,FRAG0004,0.05,0.00588011988011988,2875.083,1408.605,1.0565,3.4091,0.6364034764082053,0.0,Merge
5696110.771,E3,P46,0.4948943272660672,0.0024355585714285716,6173.024,1050.009,1.0184,7.5498,0.9196677398689789,0.0,Graze+Merge
5715248.159,E3,E22,0.49732988583749577,0.005527805527805528,6183.134,1379.890,1.0834,7.8926,0.8047122604091982,0.0,Merge
5920916.11,M0,FRAG0007,0.0705994005994006,0.00588011988011988,3225.478,1408.605,1.2158,4.4127,0.6795377556191282,0.0,Merge
5956148.861,E15,P140,0.11428,0.0024355585714285716,3787.191,1050.009,1.3221,5.8021,0.2984530288147788,0.0,Merge
6058204.704,M0,FRAG0005,0.07647952047952049,0.00588011988011988,3312.650,1408.605,1.7219,6.4253,0.6763868073806518,0.0,Merge
6155710.787,E3,P426,0.5028576913653013,0.0024355585714285716,6205.958,1050.009,1.3564,10.112,0.7861827397301786,0.0,Merge
