time_yr,target,projectile,Mt_Mearth,Mp_Mearth,Rt_km,Rp_km,vimp/vesc,vimp_km/s,b,m_frag_Mearth,Regime
13749.382,E1,P563,0.23462666666666668,0.0024355585714285716,4813.411,1050.009,1.2271,6.9709,0.9878975096910048,0.0,Hit+Run
14191.081,M1,P233,0.05,0.0024355585714285716,2875.083,1050.009,2.1665,7.0746,0.7603957441385046,0.0,Hit+Run
199892.471,E3,P821,0.40336,0.0024355585714285716,5766.223,1050.009,2.2118,15.247,0.6075645422853596,0.0,Merge
222520.592,E12,E13,0.09854,0.02222,3604.663,2194.026,3.707,15.113,0.5167644244285411,0.04258741258741259,Fragment
355059.407,E0,P563,0.4524555555544456,0.0024355585714285716,5991.273,1050.009,1.0312,7.4050,0.9756167842208259,0.0,Hit+Run
440309.966,E1,M3,0.23462666666666668,0.05,4813.411,2875.083,1.0797,5.8691,0.5620084593899686,0.006822510822510823,Fragment
484930.824,E3,P354,0.40579555857142857,0.0024355585714285716,5777.805,1050.009,1.1406,7.8795,0.8737178624493852,0.0,Hit+Run
821148.262,M2,P479,0.05,0.0024355585714285716,2875.083,1050.009,7.442,24.301,0.6341148210198473,0.007678654678654679,Fragment
904012.18,M1,P1,0.05,0.0024355585714285716,2875.083,1050.009,5.3902,17.601,0.867778478066551,0.0,Hit+Run
975917.948,E1,P807,0.27780415584415585,0.0024355585714285716,5092.215,1050.009,3.9016,23.545,0.556707462478859,0.0,Merge
1009100.096,E3,E4,0.40579555857142857,0.0574,5777.805,3010.448,1.6112,10.450,0.9285115385393324,0.0,Hit+Run
1035318.521,E3,P583,0.40579555857142857,0.0024355585714285716,5777.805,1050.009,1.4387,9.9389,0.8970734198378628,0.0,Hit+Run
1087480.932,E0,E1,0.4524555555544456,0.28023971441558443,5991.273,5107.053,1.0856,7.8806,0.6631342222560341,0.021733120213120214,Graze+Merge
1124038.462,E3,E6,0.40579555857142857,0.08018000000000002,5777.805,3365.238,1.0889,7.0926,0.7729191685994147,0.021733120213120214,Hit+Run
1172783.017,E0,P425,0.73269526997003,0.0024355585714285716,7035.608,1050.009,1.1811,10.061,0.2701780284956163,0.0,Merge
1207087.815,M1,P707,0.05,0.0024355585714285716,2875.083,1050.009,5.8862,19.221,0.9421992541039962,0.0,Hit+Run
1235442.26,M1,P707,0.05,0.0024355585714285716,2875.083,1050.009,1.2404,4.0504,0.35503691087942707,0.0,Merge
1242918.839,M2,P1,0.04475690389277389,0.0024355585714285716,2770.855,1050.009,2.2326,7.0100,0.8121409035087943,0.0,Hit+Run
1244107.092,M0,P786,0.05,0.0024355585714285716,2875.083,1050.009,5.6441,18.430,0.4390532791028029,0.006513153513153513,Fragment
1300122.356,P1,P209,0.0024355585714285716,0.0024355585714285716,1050.009,1050.009,20.239,27.539,0.6138,0.0,Graze+Frag
1324513.357,E3,P307,0.40579555857142857,0.0024355585714285716,5777.805,1050.009,2.0661,14.273,0.5137376409617643,0.0,Merge
1344203.665,M0,P399,0.04592240505827506,0.0024355585714285716,2794.701,1050.009,8.964,28.402,0.9549219526884167,0.0,Hit+Run
1350139.146,M1,P825,0.05243555857142857,0.0024355585714285716,2921.028,1050.009,3.6935,12.266,0.9996573761150394,0.0,Hit+Run
1408340.651,M4,M2,0.05,0.04475690389277389,2875.083,2770.855,1.2255,4.4854,0.38747340566637695,0.010701964701964703,Fragment
1606018.633,M0,P399,0.04592240505827506,0.0024355585714285716,2794.701,1050.009,1.2583,3.9869,0.7612044369759534,0.0,Hit+Run
1627408.855,M0,P399,0.04592240505827506,0.0024355585714285716,2794.701,1050.009,1.0465,3.3158,0.8923362937659286,0.0,Hit+Run
1636103.992,M0,P399,0.04592240505827506,0.0024355585714285716,2794.701,1050.009,1.1372,3.6032,0.3167808380768912,0.0,Merge
1684607.486,E4,P357,0.0574,0.0024355585714285716,3010.448,1050.009,2.635,9.0371,0.7512667530636536,0.0,Hit+Run
1757479.419,E3,P248,0.40823111714285715,0.0024355585714285716,5789.342,1050.009,1.7516,12.126,0.9431427158624106,0.0,Hit+Run
1887789.075,E0,P98,0.7351308285414585,0.0024355585714285716,7043.395,1050.009,1.5547,13.259,0.16038956756876271,0.0,Merge
2015632.206,M0,P168,0.048357963629703626,0.0024355585714285716,2843.259,1050.009,2.9356,9.4732,0.4998181853223621,0.0,Merge
2052425.872,M1,P118,0.05243555857142857,0.0024355585714285716,2921.028,1050.009,4.9641,16.486,0.8218669509443219,0.0,Hit+Run
2066399.38,M1,P118,0.05243555857142857,0.0024355585714285716,2921.028,1050.009,1.0381,3.4475,0.9538305515882056,0.0,Hit+Run
2145689.072,E0,P621,0.737566387112887,0.0024355585714285716,7051.165,1050.009,2.1903,18.702,0.7924882338216878,0.0,Merge
2363574.83,E3,P552,0.40823111714285715,0.0024355585714285716,5789.342,1050.009,1.2449,8.6184,0.91783310609371,0.0,Hit+Run
2369703.027,M0,P457,0.050793522201132195,0.0024355585714285716,2890.213,1050.009,3.1014,10.184,0.3872960038201817,0.0,Merge
2406611.348,E6,P460,0.08018000000000002,0.0024355585714285716,3365.238,1050.009,5.9355,22.938,0.17949469898198905,0.0,Merge
2430445.277,E8,P674,0.11363999999999999,0.0024355585714285716,3780.108,1050.009,2.7952,12.242,0.5706023939263399,0.0,Merge
2481970.176,E0,P567,0.7400019456843155,0.0024355585714285716,7058.918,1050.009,1.6191,13.841,0.8867904480065629,0.0,Hit+Run
2651089.38,E0,FRAG0001,0.7400019456843155,0.006083916083916084,7058.918,1424.693,1.424,11.930,0.8061047319714753,0.0,Merge
2738700.741,M0,P631,0.05322908077256076,0.0024355585714285716,2935.689,1050.009,5.7028,19.040,0.5324561180232326,0.0060106560106560104,Fragment
2743440.345,E8,P327,0.11607555857142857,0.0024355585714285716,3806.923,1050.009,1.7972,7.9314,0.8637610004343041,0.0,Hit+Run
2807631.096,M0,FRAG0010,0.04965398333333332,0.006513153513153513,2868.436,1457.440,3.4905,11.236,0.9062420681203186,0.0,Hit+Run
