1.667078114e-03,3.714466359e-05,6.731509856e-01
1.667078114e-03,3.750182382e-05,6.716536090e-01
1.667078114e-03,3.785898404e-05,6.701531425e-01
1.667078114e-03,3.821614427e-05,6.686437254e-01
1.667078114e-03,3.857330450e-05,6.671254373e-01
1.667078114e-03,3.893046472e-05,6.655984803e-01
1.667078114e-03,3.928762495e-05,6.640629094e-01
1.667078114e-03,3.964478518e-05,6.625188042e-01
1.667078114e-03,4.000194540e-05,6.609751091e-01
1.667078114e-03,4.000194540e-05,6.609754153e-01
1.667078114e-03,4.035910563e-05,6.594055490e-01
1.667078114e-03,4.071626586e-05,6.578366099e-01
1.667078114e-03,4.107342609e-05,6.562595828e-01
1.667078114e-03,4.143058631e-05,6.546745963e-01
1.667078114e-03,4.178774654e-05,6.530817740e-01
1.667078114e-03,4.214490677e-05,6.514811618e-01
1.667078114e-03,4.250206699e-05,6.498728626e-01
1.667078114e-03,4.285922722e-05,6.482679326e-01
1.667078114e-03,4.285922722e-05,6.482683534e-01
1.667078114e-03,4.321638745e-05,6.466338543e-01
1.667078114e-03,4.357354767e-05,6.450032767e-01
1.667078114e-03,4.393070790e-05,6.433654382e-01
1.667078114e-03,4.428786813e-05,6.417204728e-01
1.667078114e-03,4.464502835e-05,6.400685365e-01
1.667078114e-03,4.500218858e-05,6.384096971e-01
1.667078114e-03,4.535934881e-05,6.367439394e-01
1.667078114e-03,4.571650903e-05,6.350839591e-01
1.667078114e-03,4.571650903e-05,6.350835212e-01
1.667078114e-03,4.607366926e-05,6.333924515e-01
1.667078114e-03,4.643082949e-05,6.317068864e-01
1.667078114e-03,4.678798971e-05,6.300149158e-01
1.667078114e-03,4.714514994e-05,6.283165837e-01
1.667078114e-03,4.750231017e-05,6.266120508e-01
1.667078114e-03,4.785947039e-05,6.249014498e-01
1.667078114e-03,4.821663062e-05,6.231847889e-01
1.667078114e-03,4.857379085e-05,6.214741690e-01
1.667078114e-03,4.857379085e-05,6.214745767e-01
1.667078114e-03,4.893095108e-05,6.197337874e-01
1.667078114e-03,4.928811130e-05,6.179996478e-01
1.667078114e-03,4.964527153e-05,6.162598883e-01
1.667078114e-03,5.000243176e-05,6.145145864e-01
1.667078114e-03,5.035959198e-05,6.127638802e-01
1.667078114e-03,5.071675221e-05,6.110077965e-01
1.667078114e-03,5.107391244e-05,6.092464371e-01
1.667078114e-03,5.143107266e-05,6.074908278e-01
1.667078114e-03,5.143107266e-05,6.074904559e-01
1.667078114e-03,5.178823289e-05,6.057084588e-01
1.667078114e-03,5.214539312e-05,6.039319420e-01
1.667078114e-03,5.250255334e-05,6.021505292e-01
1.667078114e-03,5.285971357e-05,6.003643980e-01
1.667078114e-03,5.321687380e-05,5.985735684e-01
1.667078114e-03,5.357403402e-05,5.967780873e-01
1.667078114e-03,5.393119425e-05,5.949781386e-01
1.667078114e-03,5.428835448e-05,5.931813757e-01
1.667078114e-03,5.428835448e-05,5.931811014e-01
1.667078114e-03,5.464551470e-05,5.913650469e-01
1.667078114e-03,5.500267493e-05,5.895521053e-01
1.667078114e-03,5.535983516e-05,5.877350337e-01
1.667078114e-03,5.571699538e-05,5.859138450e-01
1.667078114e-03,5.607415561e-05,5.840887596e-01
1.667078114e-03,5.643131584e-05,5.822597632e-01
1.667078114e-03,5.678847607e-05,5.804269237e-01
1.667078114e-03,5.714563629e-05,5.785927514e-01
1.667078114e-03,5.714563629e-05,5.785930185e-01
1.667078114e-03,5.750279652e-05,5.767502579e-01
1.667078114e-03,5.785995675e-05,5.749065884e-01
1.667078114e-03,5.821711697e-05,5.730594496e-01
1.667078114e-03,5.857427720e-05,5.712089751e-01
1.667078114e-03,5.893143743e-05,5.693551457e-01
1.667078114e-03,5.928859765e-05,5.674981586e-01
1.667078114e-03,5.964575788e-05,5.656380747e-01
1.667078114e-03,6.000291811e-05,5.637702342e-01
1.667078114e-03,6.000291811e-05,5.637705592e-01
1.667078114e-03,6.036007833e-05,5.619088383e-01
1.667078114e-03,6.071723856e-05,5.600398645e-01
1.667078114e-03,6.107439879e-05,5.581680527e-01
1.667078114e-03,6.143155901e-05,5.562935513e-01
1.667078114e-03,6.178871924e-05,5.544165235e-01
1.667078114e-03,6.214587947e-05,5.525369227e-01
1.667078114e-03,6.250303969e-05,5.506548077e-01
1.667078114e-03,6.286019992e-05,5.487564188e-01
1.667078114e-03,6.286019992e-05,5.487566698e-01
1.667078114e-03,6.321736015e-05,5.468839124e-01
1.667078114e-03,6.357452038e-05,5.449950649e-01
1.667078114e-03,6.393168060e-05,5.431045958e-01
1.667078114e-03,6.428884083e-05,5.412119864e-01
1.667078114e-03,6.464600106e-05,5.393172584e-01
1.667078114e-03,6.500316128e-05,5.374205428e-01
1.667078114e-03,6.536032151e-05,5.355217047e-01
1.667078114e-03,6.571748174e-05,5.335953455e-01
1.667078114e-03,6.571748174e-05,5.335951014e-01
1.667078114e-03,6.607464196e-05,5.317180224e-01
1.667078114e-03,6.643180219e-05,5.298132445e-01
