6.317849207e-04,1.477087176e-02,6.588951919e-04,1.000728376e-02,4.999976777e-03,3.103688845e-03,1.518582458e-03,0.000000000e+00,7.792757742e+05,P,o,o,o,7.825425574e+05,moon0.01x.005v1.15th10,
1.114376897e-03,1.491974322e-02,1.128513011e-03,1.000728376e-02,4.999976777e-03,3.159453771e-03,1.518582458e-03,0.000000000e+00,5.262909041e+05,x,o,o,o,5.581320544e+05,moon0.01x.005v1th20,
1.253227523e-03,1.479863161e-02,1.298493356e-03,1.000728376e-02,4.999976777e-03,3.117422850e-03,1.518582458e-03,0.000000000e+00,6.960197207e+05,x,o,o,o,7.381296419e+05,moon0.01x.005v1.15th20,
1.403848050e-03,1.410601124e-02,1.695457017e-03,1.000728376e-02,4.999976777e-03,2.826711971e-03,1.518582458e-03,0.000000000e+00,1.184154534e+06,x,o,o,o,1.255797122e+06,moon0.01x.005v1.5th20,
1.640898838e-03,1.495023550e-02,1.650179068e-03,1.000728376e-02,4.999976777e-03,3.121868103e-03,1.518582458e-03,0.000000000e+00,5.133374861e+05,*,o,o,o,6.129336189e+05,moon0.01x.005v1th30,
1.847242195e-03,1.485865996e-02,1.897720818e-03,1.000728376e-02,4.999976777e-03,3.114801640e-03,1.518582458e-03,0.000000000e+00,6.788888254e+05,*,o,o,o,8.106047109e+05,moon0.01x.005v1.15th30,
2.197183661e-03,1.489317462e-02,2.333550307e-03,1.000728376e-02,4.999976777e-03,2.929932536e-03,1.518582458e-03,0.000000000e+00,6.093546813e+05,^,o,o,o,1.017598243e+06,moon0.01x.005v1th45,
2.594883113e-03,1.490070998e-02,2.684484801e-03,1.000728376e-02,4.999976777e-03,2.986750150e-03,1.518582458e-03,0.000000000e+00,8.058715660e+05,^,o,o,o,1.345773677e+06,moon0.01x.005v1.15th45,
2.621230019e-03,1.484210293e-02,2.860694984e-03,1.000728376e-02,4.999976777e-03,2.811485647e-03,1.518582458e-03,0.000000000e+00,1.055871987e+06,s,o,o,o,3.319485325e+06,moon0.01x.005v1th60,
2.681813662e-03,1.481204476e-02,3.000505717e-03,1.000728376e-02,4.999976777e-03,2.910405837e-03,1.518582458e-03,0.000000000e+00,1.164098865e+06,s,o,o,o,3.659732571e+06,moon0.01x.005v1.05th60,
2.742558941e-03,1.473325573e-02,3.190131131e-03,1.000728376e-02,4.999976777e-03,2.843973053e-03,1.518582458e-03,0.000000000e+00,3.724891973e+06,p,o,o,o,4.083856261e+07,moon0.01x.005v1th75,
2.539227642e-03,1.459949796e-02,3.271544485e-03,1.000728376e-02,4.999976777e-03,2.795388267e-03,1.518582458e-03,0.000000000e+00,3.913464629e+06,p,o,o,o,4.290601484e+07,moon0.01x.005v1.025th75,
2.778533984e-03,1.468632345e-02,3.348182522e-03,1.000728376e-02,4.999976777e-03,2.861915323e-03,1.518582458e-03,0.000000000e+00,4.106693400e+06,p,o,o,o,4.502451527e+07,moon0.01x.005v1.05th75,
5.125172968e-02,1.493907871e-01,5.183893002e-02,1.000679067e-01,5.002517832e-02,1.310577127e-01,6.787664906e-02,1.000000000e+00,2.507936565e+06,x,P,o,o,2.664240237e+06,mars0.1x.05v1th20,
5.781775283e-02,1.483343410e-01,5.969229423e-02,1.000679067e-01,5.002517832e-02,1.292021588e-01,6.787664906e-02,1.000000000e+00,3.316746108e+06,x,P,o,o,3.523457713e+06,mars0.1x.05v1.15th20,
6.106093206e-02,1.401595125e-01,7.779142350e-02,1.000679067e-01,5.002517832e-02,1.129489904e-01,6.787664906e-02,1.000000000e+00,5.642857272e+06,x,P,o,o,5.994540533e+06,mars0.1x.05v1.5th20,
7.146684154e-02,1.490371177e-01,7.580718613e-02,1.000679067e-01,5.002517832e-02,1.308499556e-01,6.787664906e-02,1.000000000e+00,2.450498091e+06,*,P,o,o,2.933404144e+06,mars0.1x.05v1th30,
8.463900472e-02,1.486417858e-01,8.717115169e-02,1.000679067e-01,5.002517832e-02,1.297046476e-01,6.787664906e-02,1.000000000e+00,3.240783725e+06,*,P,o,o,3.879426981e+06,mars0.1x.05v1.15th30,
9.787647464e-02,1.487741494e-01,1.071874702e-01,1.000679067e-01,5.002517832e-02,1.244027748e-01,6.787664906e-02,0.000000000e+00,2.915178604e+06,^,P,o,o,4.885698430e+06,mars0.1x.05v1th45,
1.154432391e-01,1.487099786e-01,1.232646086e-01,1.000679067e-01,5.002517832e-02,1.199844196e-01,6.787664906e-02,2.000000000e+00,3.855323703e+06,^,P,o,o,6.461336174e+06,mars0.1x.05v1.15th45,
1.226618388e-01,1.489150691e-01,1.312705256e-01,1.000679067e-01,5.002517832e-02,1.241889190e-01,6.787664906e-02,0.000000000e+00,5.058915891e+06,s,P,o,o,1.597281805e+07,mars0.1x.05v1th60,
1.225881826e-01,1.478808828e-01,1.378400080e-01,1.000679067e-01,5.002517832e-02,1.160328144e-01,6.787664906e-02,0.000000000e+00,5.577454770e+06,s,P,o,o,1.761003190e+07,mars0.1x.05v1.05th60,
9.985370746e-02,1.440654750e-01,1.465370379e-01,1.000679067e-01,5.002517832e-02,1.183930443e-01,6.787664906e-02,2.000000000e+00,1.785884009e+07,p,P,o,o,1.967043518e+08,mars0.1x.05v1th75,
1.218887063e-01,1.474062678e-01,1.501139069e-01,1.000679067e-01,5.002517832e-02,1.190432734e-01,6.787664906e-02,2.000000000e+00,1.876294387e+07,p,P,o,o,2.066625096e+08,mars0.1x.05v1.025th75,
1.201237740e-01,1.458802119e-01,1.537330000e-01,1.000679067e-01,5.002517832e-02,1.160514893e-01,6.787664906e-02,2.000000000e+00,1.968937120e+07,p,P,o,o,2.168665479e+08,mars0.1x.05v1.05th75,
7.340568416e-01,7.470209979e-01,7.421500460e-01,5.004180782e-01,2.500714436e-01,1.743653662e+00,9.385968191e-01,1.000000000e+00,7.684344543e+06,x,x,o,o,8.183051613e+06,halfearth0.5x0.25v1th20,
8.325887322e-01,7.434597752e-01,8.537401441e-01,5.004180782e-01,2.500714436e-01,1.698783732e+00,9.385968191e-01,1.000000000e+00,1.016254566e+07,x,x,o,o,1.082208576e+07,halfearth0.5x0.25v1.15th20,
8.650960531e-01,7.029963393e-01,1.115068333e+00,5.004180782e-01,2.500714436e-01,1.411671369e+00,9.385968191e-01,1.000000000e+00,1.728977522e+07,x,x,o,o,1.841186613e+07,halfearth0.5x0.25v1.5th20,
